(slices[9999]) currentSum=504999983 | maxSum=0
(slices[4144]) currentSum=130596522 | maxSum=505000000
(slices[4143]) currentSum=130533911 | maxSum=505000000
(slices[4142]) currentSum=130471303 | maxSum=505000000
(slices[4141]) currentSum=130408711 | maxSum=505000000
(slices[4140]) currentSum=130346121 | maxSum=505000000
(slices[4139]) currentSum=130283544 | maxSum=505000000
(slices[4138]) currentSum=130220971 | maxSum=505000000
(slices[4137]) currentSum=130158405 | maxSum=505000000
(slices[4136]) currentSum=130095846 | maxSum=505000000
(slices[4135]) currentSum=130033349 | maxSum=505000000
(slices[4134]) currentSum=129970853 | maxSum=505000000
(slices[4133]) currentSum=129908368 | maxSum=505000000
(slices[4132]) currentSum=129845888 | maxSum=505000000
(slices[4131]) currentSum=129783416 | maxSum=505000000
(slices[4130]) currentSum=129720948 | maxSum=505000000
(slices[4129]) currentSum=129658518 | maxSum=505000000
(slices[4128]) currentSum=129596135 | maxSum=505000000
(slices[4127]) currentSum=129533770 | maxSum=505000000
(slices[4126]) currentSum=129471410 | maxSum=505000000
(slices[4125]) currentSum=129409055 | maxSum=505000000
(slices[4124]) currentSum=129346741 | maxSum=505000000
(slices[4123]) currentSum=129284438 | maxSum=505000000
(slices[4122]) currentSum=129222169 | maxSum=505000000
(slices[4121]) currentSum=129159906 | maxSum=505000000
(slices[4120]) currentSum=129097645 | maxSum=505000000
(slices[4119]) currentSum=129035385 | maxSum=505000000
(slices[4118]) currentSum=128973126 | maxSum=505000000
(slices[4117]) currentSum=128910915 | maxSum=505000000
(slices[4116]) currentSum=128848716 | maxSum=505000000
(slices[4115]) currentSum=128786521 | maxSum=505000000
(slices[4114]) currentSum=128724351 | maxSum=505000000
(slices[4113]) currentSum=128662184 | maxSum=505000000
(slices[4112]) currentSum=128600018 | maxSum=505000000
(slices[4111]) currentSum=128537870 | maxSum=505000000
(slices[4110]) currentSum=128475724 | maxSum=505000000
(slices[4109]) currentSum=128413587 | maxSum=505000000
(slices[4108]) currentSum=128351467 | maxSum=505000000
(slices[4107]) currentSum=128289349 | maxSum=505000000
(slices[4106]) currentSum=128227242 | maxSum=505000000
(slices[4105]) currentSum=128165141 | maxSum=505000000
(slices[4104]) currentSum=128103045 | maxSum=505000000
(slices[4103]) currentSum=128040953 | maxSum=505000000
(slices[4102]) currentSum=127978876 | maxSum=505000000
(slices[4101]) currentSum=127916811 | maxSum=505000000
(slices[4100]) currentSum=127854753 | maxSum=505000000
(slices[4099]) currentSum=127792703 | maxSum=505000000
(slices[4098]) currentSum=127730688 | maxSum=505000000
(slices[4097]) currentSum=127668680 | maxSum=505000000
(slices[4096]) currentSum=127606707 | maxSum=505000000
(slices[4095]) currentSum=127544735 | maxSum=505000000
(slices[4094]) currentSum=127482794 | maxSum=505000000
(slices[4093]) currentSum=127420862 | maxSum=505000000
(slices[4092]) currentSum=127358937 | maxSum=505000000
(slices[4091]) currentSum=127297054 | maxSum=505000000
(slices[4090]) currentSum=127235186 | maxSum=505000000
(slices[4089]) currentSum=127173328 | maxSum=505000000
(slices[4088]) currentSum=127111524 | maxSum=505000000
(slices[4087]) currentSum=127049754 | maxSum=505000000
(slices[4086]) currentSum=126987986 | maxSum=505000000
(slices[4085]) currentSum=126926223 | maxSum=505000000
(slices[4084]) currentSum=126864471 | maxSum=505000000
(slices[4083]) currentSum=126802724 | maxSum=505000000
(slices[4082]) currentSum=126740980 | maxSum=505000000
(slices[4081]) currentSum=126679249 | maxSum=505000000
(slices[4080]) currentSum=126617542 | maxSum=505000000
(slices[4079]) currentSum=126555837 | maxSum=505000000
(slices[4078]) currentSum=126494155 | maxSum=505000000
(slices[4077]) currentSum=126432480 | maxSum=505000000
(slices[4076]) currentSum=126370808 | maxSum=505000000
(slices[4075]) currentSum=126309165 | maxSum=505000000
(slices[4074]) currentSum=126247534 | maxSum=505000000
(slices[4073]) currentSum=126185924 | maxSum=505000000
(slices[4072]) currentSum=126124339 | maxSum=505000000
(slices[4071]) currentSum=126062759 | maxSum=505000000
(slices[4070]) currentSum=126001212 | maxSum=505000000
(slices[4069]) currentSum=125939669 | maxSum=505000000
(slices[4068]) currentSum=125878169 | maxSum=505000000
(slices[4067]) currentSum=125816673 | maxSum=505000000
(slices[4066]) currentSum=125755186 | maxSum=505000000
(slices[4065]) currentSum=125693712 | maxSum=505000000
(slices[4064]) currentSum=125632242 | maxSum=505000000
(slices[4063]) currentSum=125570789 | maxSum=505000000
(slices[4062]) currentSum=125509349 | maxSum=505000000
(slices[4061]) currentSum=125447922 | maxSum=505000000
(slices[4060]) currentSum=125386496 | maxSum=505000000
(slices[4059]) currentSum=125325088 | maxSum=505000000
(slices[4058]) currentSum=125263697 | maxSum=505000000
(slices[4057]) currentSum=125202321 | maxSum=505000000
(slices[4056]) currentSum=125141012 | maxSum=505000000
(slices[4055]) currentSum=125079722 | maxSum=505000000
(slices[4054]) currentSum=125018442 | maxSum=505000000
(slices[4053]) currentSum=124957163 | maxSum=505000000
(slices[4052]) currentSum=124895884 | maxSum=505000000
(slices[4051]) currentSum=124834608 | maxSum=505000000
(slices[4050]) currentSum=124773362 | maxSum=505000000
(slices[4049]) currentSum=124712125 | maxSum=505000000
(slices[4048]) currentSum=124650892 | maxSum=505000000
(slices[4047]) currentSum=124589662 | maxSum=505000000
(slices[4046]) currentSum=124528437 | maxSum=505000000
(slices[4045]) currentSum=124467219 | maxSum=505000000
(slices[4044]) currentSum=124406012 | maxSum=505000000
(slices[4043]) currentSum=124344817 | maxSum=505000000
(slices[4042]) currentSum=124283626 | maxSum=505000000
(slices[4041]) currentSum=124222445 | maxSum=505000000
(slices[4040]) currentSum=124161268 | maxSum=505000000
(slices[4039]) currentSum=124100116 | maxSum=505000000
(slices[4038]) currentSum=124038987 | maxSum=505000000
(slices[4037]) currentSum=123977862 | maxSum=505000000
(slices[4036]) currentSum=123916758 | maxSum=505000000
(slices[4035]) currentSum=123855682 | maxSum=505000000
(slices[4034]) currentSum=123794615 | maxSum=505000000
(slices[4033]) currentSum=123733549 | maxSum=505000000
(slices[4032]) currentSum=123672493 | maxSum=505000000
(slices[4031]) currentSum=123611448 | maxSum=505000000
(slices[4030]) currentSum=123550455 | maxSum=505000000
(slices[4029]) currentSum=123489475 | maxSum=505000000
(slices[4028]) currentSum=123428523 | maxSum=505000000
(slices[4027]) currentSum=123367578 | maxSum=505000000
(slices[4026]) currentSum=123306640 | maxSum=505000000
(slices[4025]) currentSum=123245708 | maxSum=505000000
(slices[4024]) currentSum=123184827 | maxSum=505000000
(slices[4023]) currentSum=123123947 | maxSum=505000000
(slices[4022]) currentSum=123063078 | maxSum=505000000
(slices[4021]) currentSum=123002210 | maxSum=505000000
(slices[4020]) currentSum=122941386 | maxSum=505000000
(slices[4019]) currentSum=122880574 | maxSum=505000000
(slices[4018]) currentSum=122819774 | maxSum=505000000
(slices[4017]) currentSum=122758976 | maxSum=505000000
(slices[4016]) currentSum=122698216 | maxSum=505000000
(slices[4015]) currentSum=122637483 | maxSum=505000000
(slices[4014]) currentSum=122576750 | maxSum=505000000
(slices[4013]) currentSum=122516041 | maxSum=505000000
(slices[4012]) currentSum=122455406 | maxSum=505000000
(slices[4011]) currentSum=122394822 | maxSum=505000000
(slices[4010]) currentSum=122334257 | maxSum=505000000
(slices[4009]) currentSum=122273717 | maxSum=505000000
(slices[4008]) currentSum=122213192 | maxSum=505000000
(slices[4007]) currentSum=122152668 | maxSum=505000000
(slices[4006]) currentSum=122092145 | maxSum=505000000
(slices[4005]) currentSum=122031635 | maxSum=505000000
(slices[4004]) currentSum=121971136 | maxSum=505000000
(slices[4003]) currentSum=121910645 | maxSum=505000000
(slices[4002]) currentSum=121850170 | maxSum=505000000
(slices[4001]) currentSum=121789713 | maxSum=505000000
(slices[4000]) currentSum=121729268 | maxSum=505000000
(slices[3999]) currentSum=121668834 | maxSum=505000000
(slices[3998]) currentSum=121608402 | maxSum=505000000
(slices[3997]) currentSum=121547986 | maxSum=505000000
(slices[3996]) currentSum=121487580 | maxSum=505000000
(slices[3995]) currentSum=121427221 | maxSum=505000000
(slices[3994]) currentSum=121366889 | maxSum=505000000
(slices[3993]) currentSum=121306564 | maxSum=505000000
(slices[3992]) currentSum=121246278 | maxSum=505000000
(slices[3991]) currentSum=121186034 | maxSum=505000000
(slices[3990]) currentSum=121125800 | maxSum=505000000
(slices[3989]) currentSum=121065582 | maxSum=505000000
(slices[3988]) currentSum=121005366 | maxSum=505000000
(slices[3987]) currentSum=120945154 | maxSum=505000000
(slices[3986]) currentSum=120884984 | maxSum=505000000
(slices[3985]) currentSum=120824829 | maxSum=505000000
(slices[3984]) currentSum=120764711 | maxSum=505000000
(slices[3983]) currentSum=120704612 | maxSum=505000000
(slices[3982]) currentSum=120644533 | maxSum=505000000
(slices[3981]) currentSum=120584458 | maxSum=505000000
(slices[3980]) currentSum=120524432 | maxSum=505000000
(slices[3979]) currentSum=120464415 | maxSum=505000000
(slices[3978]) currentSum=120404409 | maxSum=505000000
(slices[3977]) currentSum=120344449 | maxSum=505000000
(slices[3976]) currentSum=120284491 | maxSum=505000000
(slices[3975]) currentSum=120224548 | maxSum=505000000
(slices[3974]) currentSum=120164636 | maxSum=505000000
(slices[3973]) currentSum=120104734 | maxSum=505000000
(slices[3972]) currentSum=120044858 | maxSum=505000000
(slices[3971]) currentSum=119984995 | maxSum=505000000
(slices[3970]) currentSum=119925136 | maxSum=505000000
(slices[3969]) currentSum=119865284 | maxSum=505000000
(slices[3968]) currentSum=119805434 | maxSum=505000000
(slices[3967]) currentSum=119745592 | maxSum=505000000
(slices[3966]) currentSum=119685757 | maxSum=505000000
(slices[3965]) currentSum=119625923 | maxSum=505000000
(slices[3964]) currentSum=119566104 | maxSum=505000000
(slices[3963]) currentSum=119506363 | maxSum=505000000
(slices[3962]) currentSum=119446675 | maxSum=505000000
(slices[3961]) currentSum=119387025 | maxSum=505000000
(slices[3960]) currentSum=119327392 | maxSum=505000000
(slices[3959]) currentSum=119267766 | maxSum=505000000
(slices[3958]) currentSum=119208170 | maxSum=505000000
(slices[3957]) currentSum=119148583 | maxSum=505000000
(slices[3956]) currentSum=119089060 | maxSum=505000000
(slices[3955]) currentSum=119029543 | maxSum=505000000
(slices[3954]) currentSum=118970028 | maxSum=505000000
(slices[3953]) currentSum=118910519 | maxSum=505000000
(slices[3952]) currentSum=118851024 | maxSum=505000000
(slices[3951]) currentSum=118791537 | maxSum=505000000
(slices[3950]) currentSum=118732067 | maxSum=505000000
(slices[3949]) currentSum=118672652 | maxSum=505000000
(slices[3948]) currentSum=118613240 | maxSum=505000000
(slices[3947]) currentSum=118553832 | maxSum=505000000
(slices[3946]) currentSum=118494427 | maxSum=505000000
(slices[3945]) currentSum=118435043 | maxSum=505000000
(slices[3944]) currentSum=118375666 | maxSum=505000000
(slices[3943]) currentSum=118316303 | maxSum=505000000
(slices[3942]) currentSum=118256944 | maxSum=505000000
(slices[3941]) currentSum=118197596 | maxSum=505000000
(slices[3940]) currentSum=118138252 | maxSum=505000000
(slices[3939]) currentSum=118078916 | maxSum=505000000
(slices[3938]) currentSum=118019580 | maxSum=505000000
(slices[3937]) currentSum=117960253 | maxSum=505000000
(slices[3936]) currentSum=117900941 | maxSum=505000000
(slices[3935]) currentSum=117841635 | maxSum=505000000
(slices[3934]) currentSum=117782337 | maxSum=505000000
(slices[3933]) currentSum=117723064 | maxSum=505000000
(slices[3932]) currentSum=117663852 | maxSum=505000000
(slices[3931]) currentSum=117604650 | maxSum=505000000
(slices[3930]) currentSum=117545449 | maxSum=505000000
(slices[3929]) currentSum=117486283 | maxSum=505000000
(slices[3928]) currentSum=117427135 | maxSum=505000000
(slices[3927]) currentSum=117367993 | maxSum=505000000
(slices[3926]) currentSum=117308860 | maxSum=505000000
(slices[3925]) currentSum=117249756 | maxSum=505000000
(slices[3924]) currentSum=117190652 | maxSum=505000000
(slices[3923]) currentSum=117131563 | maxSum=505000000
(slices[3922]) currentSum=117072499 | maxSum=505000000
(slices[3921]) currentSum=117013437 | maxSum=505000000
(slices[3920]) currentSum=116954380 | maxSum=505000000
(slices[3919]) currentSum=116895324 | maxSum=505000000
(slices[3918]) currentSum=116836276 | maxSum=505000000
(slices[3917]) currentSum=116777228 | maxSum=505000000
(slices[3916]) currentSum=116718223 | maxSum=505000000
(slices[3915]) currentSum=116659222 | maxSum=505000000
(slices[3914]) currentSum=116600237 | maxSum=505000000
(slices[3913]) currentSum=116541253 | maxSum=505000000
(slices[3912]) currentSum=116482272 | maxSum=505000000
(slices[3911]) currentSum=116423293 | maxSum=505000000
(slices[3910]) currentSum=116364347 | maxSum=505000000
(slices[3909]) currentSum=116305430 | maxSum=505000000
(slices[3908]) currentSum=116246528 | maxSum=505000000
(slices[3907]) currentSum=116187658 | maxSum=505000000
(slices[3906]) currentSum=116128791 | maxSum=505000000
(slices[3905]) currentSum=116069931 | maxSum=505000000
(slices[3904]) currentSum=116011128 | maxSum=505000000
(slices[3903]) currentSum=115952383 | maxSum=505000000
(slices[3902]) currentSum=115893644 | maxSum=505000000
(slices[3901]) currentSum=115834923 | maxSum=505000000
(slices[3900]) currentSum=115776209 | maxSum=505000000
(slices[3899]) currentSum=115717502 | maxSum=505000000
(slices[3898]) currentSum=115658837 | maxSum=505000000
(slices[3897]) currentSum=115600198 | maxSum=505000000
(slices[3896]) currentSum=115541561 | maxSum=505000000
(slices[3895]) currentSum=115482929 | maxSum=505000000
(slices[3894]) currentSum=115424347 | maxSum=505000000
(slices[3893]) currentSum=115365770 | maxSum=505000000
(slices[3892]) currentSum=115307228 | maxSum=505000000
(slices[3891]) currentSum=115248715 | maxSum=505000000
(slices[3890]) currentSum=115190205 | maxSum=505000000
(slices[3889]) currentSum=115131702 | maxSum=505000000
(slices[3888]) currentSum=115073210 | maxSum=505000000
(slices[3887]) currentSum=115014720 | maxSum=505000000
(slices[3886]) currentSum=114956248 | maxSum=505000000
(slices[3885]) currentSum=114897785 | maxSum=505000000
(slices[3884]) currentSum=114839329 | maxSum=505000000
(slices[3883]) currentSum=114780895 | maxSum=505000000
(slices[3882]) currentSum=114722461 | maxSum=505000000
(slices[3881]) currentSum=114664040 | maxSum=505000000
(slices[3880]) currentSum=114605621 | maxSum=505000000
(slices[3879]) currentSum=114547215 | maxSum=505000000
(slices[3878]) currentSum=114488818 | maxSum=505000000
(slices[3877]) currentSum=114430451 | maxSum=505000000
(slices[3876]) currentSum=114372113 | maxSum=505000000
(slices[3875]) currentSum=114313777 | maxSum=505000000
(slices[3874]) currentSum=114255447 | maxSum=505000000
(slices[3873]) currentSum=114197156 | maxSum=505000000
(slices[3872]) currentSum=114138872 | maxSum=505000000
(slices[3871]) currentSum=114080594 | maxSum=505000000
(slices[3870]) currentSum=114022322 | maxSum=505000000
(slices[3869]) currentSum=113964051 | maxSum=505000000
(slices[3868]) currentSum=113905820 | maxSum=505000000
(slices[3867]) currentSum=113847594 | maxSum=505000000
(slices[3866]) currentSum=113789388 | maxSum=505000000
(slices[3865]) currentSum=113731202 | maxSum=505000000
(slices[3864]) currentSum=113673029 | maxSum=505000000
(slices[3863]) currentSum=113614865 | maxSum=505000000
(slices[3862]) currentSum=113556719 | maxSum=505000000
(slices[3861]) currentSum=113498576 | maxSum=505000000
(slices[3860]) currentSum=113440469 | maxSum=505000000
(slices[3859]) currentSum=113382374 | maxSum=505000000
(slices[3858]) currentSum=113324293 | maxSum=505000000
(slices[3857]) currentSum=113266214 | maxSum=505000000
(slices[3856]) currentSum=113208152 | maxSum=505000000
(slices[3855]) currentSum=113150106 | maxSum=505000000
(slices[3854]) currentSum=113092066 | maxSum=505000000
(slices[3853]) currentSum=113034039 | maxSum=505000000
(slices[3852]) currentSum=112976017 | maxSum=505000000
(slices[3851]) currentSum=112917996 | maxSum=505000000
(slices[3850]) currentSum=112859983 | maxSum=505000000
(slices[3849]) currentSum=112801972 | maxSum=505000000
(slices[3848]) currentSum=112743964 | maxSum=505000000
(slices[3847]) currentSum=112685976 | maxSum=505000000
(slices[3846]) currentSum=112628004 | maxSum=505000000
(slices[3845]) currentSum=112570033 | maxSum=505000000
(slices[3844]) currentSum=112512065 | maxSum=505000000
(slices[3843]) currentSum=112454105 | maxSum=505000000
